Program TL1 green;Program TL1 yellow;Program TL1 red;Program TL2 green;Program TL2 yellow;Program TL2 red;Program TL3 green;Program TL3 yellow;Program TL3 red;Highway Flow [veh/h];Ramp1 Flow [veh/h];Ramp2 Flow [veh/h];Ramp3 Flow [veh/h];hwLoop10MeanSpeed;hwLoop10VehicleNum;hwLoop11MeanSpeed;hwLoop11VehicleNum;hwLoop20MeanSpeed;hwLoop20VehicleNum;hwLoop21MeanSpeed;hwLoop21VehicleNum;hwLoop30MeanSpeed;hwLoop30VehicleNum;hwLoop31MeanSpeed;hwLoop31VehicleNum;hwLoop40MeanSpeed;hwLoop40VehicleNum;hwLoop41MeanSpeed;hwLoop41VehicleNum;rampLoop1MeanSpeed;rampLoop1VehicleNum;rampLoop2MeanSpeed;rampLoop2VehicleNum;rampLoop3MeanSpeed;rampLoop3VehicleNum;fill
45;5;10;45;5;10;30;5;25;2400;120;80;40;34.375603469020625;1014;35.71935170887845;1386;31.147109222351194;996;35.58296586373568;1524;29.20948312102237;984;34.295738849696136;1626;29.42768573131428;996;34.33690745021303;1674;10.636276460289746;120;13.27060935308422;78;12.088971040776958;42;,,
30;5;25;60;5;25;60;5;25;2400;120;80;40;34.06934826402853;1020;35.40912627505402;1380;31.24144922999877;1020;34.89607246704284;1494;30.79570653004067;1008;33.27155011639248;1596;30.756726050310355;1068;33.957592044839984;1554;13.149940495359441;120;11.85776898986634;78;10.190874189738784;36;,,
45;5;40;30;5;25;45;5;10;400;400;320;400;34.59057601677601;222;36.34727127757531;246;27.930240942947687;522;35.75864460639281;366;29.090753168681985;666;34.55341400855228;618;28.079337654713676;786;34.20009273311425;978;10.01206671894305;396;10.384941989499794;324;9.827164774218343;396;,,
45;5;40;30;5;25;45;5;40;400;400;320;400;35.22797400190793;276;36.39984656287216;120;28.57080257024366;534;33.44162960551413;270;29.299617252884634;648;35.211769060214465;456;28.18298437260698;726;35.71932864683665;792;8.876896710887717;402;7.595153012644005;324;10.432849239817324;402;,,
30;5;25;60;5;25;45;5;40;400;400;320;400;35.15346053698988;246;38.2685575205481;150;29.148472181425262;522;34.7817696453096;252;29.736690770272425;642;35.29722352354394;498;28.908090404929563;804;35.208443172360816;702;9.296570545276776;384;7.852308479871176;330;9.025777052845578;390;,,
45;5;10;60;5;25;60;5;25;400;240;40;200;34.525576716080934;276;38.69630952467895;126;29.85137098216958;432;35.99721918564304;234;32.9751374804213;474;37.25039073748847;240;30.44836637451399;594;36.70700341339295;372;9.866048796044042;264;10.403400935755315;60;9.146286425973488;222;,,
45;5;10;60;5;25;45;5;40;400;240;40;200;34.928202177694075;270;36.91869961718211;126;30.52120985532392;432;35.881160570595185;210;33.98004088132085;468;37.8841078781175;210;30.496251959474503;522;36.52341817365971;360;11.40456671174095;240;13.299340945021715;42;9.140435786065435;204;,,
45;5;10;45;5;10;45;5;10;400;240;40;200;35.045808993131516;294;38.81311970618541;102;30.190986452693895;438;37.76211362610706;198;33.92903339484536;504;38.780129851570635;180;31.51202180287846;582;37.433102000571836;288;11.3978769392685;240;13.493475950302296;36;9.117960403732576;198;,,
45;5;10;45;5;10;45;5;10;1200;360;320;240;34.251699253360826;558;37.28565025627607;612;29.654144174778114;732;36.39457134825679;786;29.581430131546405;816;35.68358002262123;960;29.31356536694248;840;35.46207451732635;1128;10.088913012772148;360;10.916562686180601;324;11.414301889941799;246;,,
45;5;40;45;5;10;30;5;25;1200;360;320;240;34.31601395688891;570;37.16388486035266;624;29.351821016775567;744;36.8335093408469;810;29.531077896645094;834;35.70508261935009;1056;28.933671072699816;870;35.17568485559843;1260;10.197384830777928;360;10.880704382150471;324;11.591918005412467;240;,,
45;5;10;60;5;25;45;5;40;1200;360;320;240;33.847436540484814;540;36.50483179772364;654;29.24735058537772;822;37.224728094635516;720;28.928057059107967;876;36.08239222036629;1008;29.561983096343827;846;35.41342299860487;1242;8.394885739568823;348;11.0383551294658;330;8.409916714178145;240;,,
45;5;10;30;5;25;45;5;10;1200;200;320;160;34.16231796791228;552;37.19241885953909;648;30.595479767429232;660;37.122577061411356;768;29.29166005660008;780;34.99279247182629;960;29.690821359209302;834;35.35122581361763;1122;11.405450752659895;222;9.727233116817262;330;7.806754310117372;162;,,
30;5;25;30;5;25;60;5;25;1200;200;320;160;35.056266205203016;528;37.34410242941029;666;31.781383884629697;612;37.358605248617515;786;29.16121622746486;774;36.26799910662775;942;30.794045451634304;810;35.79820485555799;1086;11.511826720703404;204;7.72421169968752;318;11.759737197622677;162;,,
30;5;25;45;5;10;45;5;10;1200;200;320;160;34.21621166974165;528;37.38420838028528;672;31.70922649125971;654;37.01743229578051;732;28.639843872268546;774;35.6258163736923;948;29.77656326736732;780;35.13343319313498;1098;9.350086575035649;198;7.433270882369039;336;10.094859323918376;162;,,
45;5;40;30;5;25;30;5;25;400;160;200;120;35.21598521037572;324;38.534804238723446;102;32.635229553208674;414;33.67897305917107;192;30.962536518439663;528;36.61049135593983;336;31.72867823270268;510;36.22066494572969;498;10.177102431888743;168;11.214753914611864;210;13.21995769246764;120;,,
60;5;25;45;5;10;45;5;10;400;160;200;120;34.63764207126474;312;38.16267800179558;84;31.335878406718788;408;35.69261591904377;156;30.326174502717205;468;36.211719194161844;282;30.83586682872917;450;35.471726015132106;432;8.177118816500382;168;7.9716853454341035;204;9.719434751198904;120;,,
45;5;10;60;5;25;45;5;10;400;160;200;120;35.04084603939973;306;38.8885074012143;90;31.91612670947459;414;35.759165837896056;144;30.969756041802622;480;34.82850376606699;294;31.73659328434014;528;36.71361271549666;360;8.999612121156511;162;11.621416154980736;204;13.235534109928;120;,,
60;5;25;45;5;40;60;5;25;400;320;120;80;34.93104256679011;318;38.48527857316805;84;29.63134269169073;540;36.72379615068155;180;31.97802744424123;528;36.32068481031537;306;32.783740745166824;516;36.75200920659973;390;10.938847534875574;324;11.289840373417915;120;11.10679845166001;84;,,
60;5;25;45;5;10;30;5;25;400;320;120;80;33.93968267953212;300;38.88474637524875;96;29.257054564479184;504;34.10968287683961;228;31.496378417258885;528;36.51772008402401;306;31.980440065965286;516;36.1676008180854;420;9.502640838749866;324;10.822631728641252;120;13.183050737993154;78;,,
45;5;10;60;5;25;45;5;40;400;320;120;80;34.38879980026004;300;38.537509530155724;102;29.545695131271653;450;33.26586463453913;258;31.84517591354614;492;36.11012584663821;372;32.13532136847453;492;36.670686286335595;420;9.628500295723818;324;13.697971447827367;120;10.172013742954631;78;,,
45;5;10;45;5;40;30;5;25;3200;400;360;40;31.42818731301555;1194;34.028929461716125;1896;23.394744971003284;1446;33.74293434431664;2016;23.704456467789438;1518;33.19913909765237;2082;28.296124976241735;1410;33.48598580736798;2070;10.487679858464084;414;10.251803922188785;354;12.578213542405917;42;,,
30;5;25;45;5;40;60;5;25;3200;400;360;40;32.008005475655715;1242;33.815134989250915;1938;23.20389242958751;1470;33.65384877641895;2118;23.682914957928208;1680;32.78608672190148;2298;29.116657933471306;1632;33.375007616725526;2334;10.542115034849974;402;8.400896776213466;360;9.344730526313166;42;,,
60;5;25;45;5;10;60;5;25;3200;400;360;40;32.010923632804804;1260;34.773505930494444;1950;24.189093837943194;1476;34.58693071027879;2118;24.99250323776663;1626;33.24140386367271;2316;28.945221391430685;1638;33.07553112135238;2376;9.237698238681523;396;8.53855617677422;342;12.673000897691253;36;,,
30;5;25;45;5;40;45;5;40;3200;360;240;280;31.497689666274198;1278;33.42017795848896;1914;25.25857875042916;1500;33.21099592071891;2064;26.0069166495597;1560;32.90255007115604;2238;25.155928737698932;1704;32.16156931056728;2388;10.379469353419989;378;10.976312056029736;264;9.936980668171874;276;,,
45;5;40;45;5;10;45;5;10;3200;360;240;280;32.092888318065185;1284;33.837454469394785;1920;25.855619989771377;1470;33.671023843044395;2064;26.930573106561717;1530;33.23398040081896;2250;25.86612849992041;1698;32.50758762847738;2334;10.102542222197506;360;8.712392085967306;240;8.327972482351278;276;,,
30;5;25;30;5;25;30;5;25;3200;360;240;280;31.799216464274636;1302;33.695337414617356;1890;25.632041456673416;1560;33.93099909085443;1986;25.476037161055277;1554;32.697401814835466;2274;22.848639657330107;1710;32.80449489305721;2358;8.567891455799632;342;11.653902258504944;240;11.06508551818563;276;,,
30;5;25;45;5;40;45;5;40;2800;160;80;120;32.81546510023611;1074;34.40393480634468;1734;29.03703231382976;1200;34.59645635804891;1818;29.581183967051004;1182;33.35858601420522;1914;28.069748550588933;1350;33.31990706668582;1992;9.099804656972033;186;10.274928870561173;84;10.295995186677718;126;,,
30;5;25;60;5;25;60;5;25;2800;160;80;120;32.85794504426815;1056;34.69977800210172;1746;29.364972487090114;1158;34.89691287121328;1788;29.618352782608994;1170;33.965202368129034;1890;28.23399527958212;1242;33.17797922882756;1926;10.517093499290215;162;10.802634614491053;78;10.638769242042207;120;,,
45;5;40;45;5;10;30;5;25;2800;160;80;120;33.09706133331418;1116;34.68865592080966;1686;29.762357529159384;1098;34.35040166853964;1872;30.653242061141007;1242;33.72588320201428;1800;29.568412269137102;1278;33.668600333855885;1884;9.920138686870612;162;13.344362414861836;78;10.737860325750313;120;,,
45;5;10;45;5;40;30;5;25;2800;80;200;320;32.850583806260055;1026;34.62575886041916;1776;31.245478037589223;1116;35.012198480511955;1764;28.98656852833021;1200;33.959199757792774;1872;26.518775009362898;1320;33.94907314599758;2058;10.533599658965876;90;12.192617332172595;198;8.034024809629713;318;,,
45;5;10;45;5;40;30;5;25;2800;80;200;320;32.548336585880705;1062;34.315759940706236;1728;31.294328600199485;1110;34.67029957510127;1752;27.870203098506774;1218;33.81148667312794;1884;26.068779067638648;1422;33.4233438341729;1992;11.713655319481122;78;9.402365837521968;204;7.894789780619471;330;,,
45;5;40;45;5;10;30;5;25;2800;80;200;320;33.12272440619661;1122;35.374059060953904;1680;31.30958582939511;1110;35.04972573290945;1788;28.03107100904902;1212;33.85099969426656;1830;24.87736235351003;1416;32.90556022642644;2016;11.706026565408497;78;9.116100029927876;198;7.73750957417807;336;,,
45;5;10;30;5;25;45;5;40;3200;160;160;80;31.91986177278843;1194;33.96551716393525;1980;29.37432378517531;1344;33.851682068715576;1992;27.538977189702386;1434;33.36359600248828;2016;28.72814841433178;1362;33.01205415573715;2166;8.291428346176719;162;11.148578054517305;168;8.993656270622585;96;,,
45;5;40;45;5;10;30;5;25;3200;160;160;80;31.91714891258223;1278;33.58070752493367;1908;27.870591082997308;1350;33.74051863144589;1998;27.402089440646783;1452;33.237446800960356;2052;28.812865157636406;1410;32.92617138966762;2184;11.094048716085357;168;9.285391098775978;162;10.330516675190221;78;,,
45;5;40;45;5;10;60;5;25;3200;160;160;80;32.098729604048124;1314;33.427779839586904;1884;28.12411372402223;1386;33.74475038640295;1950;27.925012821045044;1500;33.1751213645507;2052;28.316313925930324;1440;33.07779493403029;2154;7.594438417783273;162;11.33830842251855;168;10.434073919463685;78;,,
45;5;40;45;5;10;45;5;40;3200;280;280;120;31.941940013566192;1254;34.034442966377185;1950;27.083963601544863;1446;34.14700329138862;2028;26.30955031581246;1476;33.57854780534642;2244;28.89745545856962;1488;33.05307360640202;2334;8.477842367608805;276;11.294789461338661;270;11.344698475662899;120;,,
45;5;10;45;5;40;45;5;10;3200;280;280;120;32.42666426446085;1242;33.88181023307861;1944;26.50343002335576;1422;33.72959197545934;2076;26.015978404349443;1566;32.99629699038338;2178;27.22737474108804;1626;32.824425660646;2226;8.112584008188888;282;10.850691005005439;276;11.228798965552471;120;,,
45;5;10;30;5;25;45;5;10;3200;280;280;120;32.14261314672126;1266;34.05129556168183;1926;26.394846080835357;1398;34.13904721341248;2064;25.27745885097956;1506;33.60285403452923;2214;27.783074760373182;1566;33.281333813752774;2346;10.876973069610328;276;7.951861453063155;270;13.142977660564961;120;,,
60;5;25;45;5;40;30;5;25;3200;360;80;360;31.56600942976107;1314;34.044813433902256;1878;25.2379936525931;1476;33.46246850751823;2070;28.333420961430036;1416;33.38306582305452;2220;23.909797715532974;1692;32.97245829774625;2262;10.29633731226715;354;8.762562122142722;102;10.436718410953516;354;,,
30;5;25;30;5;25;30;5;25;3200;360;80;360;32.002775147540405;1242;33.83857678023925;1968;24.982925861275003;1500;33.296740563202995;2064;28.20775475581919;1482;33.34202193309915;2202;21.879234140657296;1692;31.81754639451382;2310;9.787810479764;366;10.477367122872831;78;8.535036179598977;360;,,
45;5;40;60;5;25;30;5;25;3200;360;80;360;32.00699167258646;1254;33.769355477014564;1938;25.285939773716287;1476;33.978754568539;2076;29.707001925672294;1458;34.350835834620156;2160;24.008048491003613;1632;33.592074697505865;2370;10.079316223957468;354;10.635518735378598;78;8.507157938916784;366;,,
45;5;10;45;5;10;60;5;25;3200;120;400;240;32.04051740457605;1230;34.15666566005943;1962;29.44753314903156;1314;34.42590115188803;2010;23.938110822539397;1560;32.91762934088483;2172;26.010986258017766;1602;32.80504668383061;2364;10.68494894152639;132;9.88931069350268;396;8.030179349304778;252;,,
45;5;10;60;5;25;30;5;25;3200;120;400;240;32.48868897595372;1248;34.41308148788635;1938;29.56145048575935;1302;34.756137913974285;2016;24.596215602858162;1554;33.31648534058692;2160;25.16509786399529;1632;33.53093443446859;2322;13.229690035874786;120;10.383067969814444;402;9.651935944981192;246;,,
60;5;25;30;5;25;30;5;25;3200;120;400;240;32.05964234042412;1296;33.68307251699691;1896;30.353247054569586;1332;33.83224932781906;1992;23.527775474688763;1566;32.52760769181718;2148;24.796259766061592;1608;31.573685276306623;2328;12.893974936656269;120;9.477834660122742;396;8.144445745119706;240;,,
45;5;40;45;5;40;45;5;40;2400;360;40;160;33.83000716635686;1020;35.582117068787994;1422;26.765259470939494;1116;35.105701880265165;1680;30.703615675119018;1104;33.97807354522591;1770;28.174317179428414;1278;33.8952271554069;1836;10.420565522487127;360;8.728956996060376;60;7.952284830823993;168;,,
60;5;25;45;5;40;45;5;10;2400;360;40;160;34.4682943129266;1002;35.95833260699939;1392;25.86685330114148;1152;35.58336807332304;1614;30.74617669301442;1092;33.96639329577788;1698;28.381445033376398;1146;34.08033574683164;1806;8.68166045444115;360;13.36736907931998;42;7.53614739767436;168;,,
60;5;25;30;5;25;60;5;25;2400;360;40;160;34.48120374515378;978;35.467053708494674;1410;27.137863037278866;1038;35.24541834254868;1710;30.88143302215133;1104;34.10452290343167;1704;28.63193579494976;1212;33.95734753054885;1740;10.19059327012034;354;13.194447149196654;36;11.6062205510245;162;,,
45;5;10;60;5;25;30;5;25;2400;320;360;120;34.495343582361194;966;35.45369800746461;1434;27.877226172159734;1092;34.96451733201611;1644;27.316980013031053;1260;33.687438390429506;1794;29.60337330092097;1302;33.616081369945;1908;9.630295095655825;336;8.627522864272207;354;11.415569192884787;120;,,
45;5;40;45;5;10;60;5;25;2400;320;360;120;34.23461466893573;984;35.485372369897405;1404;26.49442578710564;1056;34.84894863302245;1662;26.06279780859029;1308;32.98474217804818;1770;28.288198040002232;1290;33.886936305150954;1884;10.731328860194724;330;10.006209443359133;372;10.01234971486037;120;,,
60;5;25;45;5;40;45;5;40;2400;320;360;120;34.371904533091936;978;35.38668777033853;1428;28.760784456624656;1128;35.02083809833712;1584;26.89166627138762;1206;33.450910337438074;1872;29.45292265561335;1278;34.427651586190485;1938;8.212122594466374;318;10.633368494859676;354;11.224003502268719;120;,,
45;5;10;60;5;25;45;5;10;2400;40;160;120;33.70334301081793;948;36.00224586556848;1446;31.61321782731556;978;35.7324097011132;1488;29.178105010974157;1086;34.307835209902755;1560;29.363824034535636;1056;34.61522170238257;1710;10.638027897483202;66;7.979850724061847;168;10.933836979019373;120;,,
45;5;40;60;5;25;45;5;10;2400;40;160;120;34.36241519663654;990;35.594351126169194;1404;32.75324603992973;960;35.81353143497182;1476;28.914750288570673;954;33.9998861814171;1644;29.32311142322338;1104;34.269570187002564;1644;14.149989431505398;42;9.902507195218762;162;13.285036908129294;120;,,
45;5;40;30;5;25;45;5;10;2400;40;160;120;34.324346447172275;1008;35.77943043823493;1380;32.94747070200199;1038;35.94312108958767;1392;29.871318183330473;1062;34.2361249135667;1542;30.26901154101545;1128;34.54859510004367;1596;13.180884927824655;36;9.535806198046922;168;13.08717546583038;120;,,
60;5;25;45;5;40;30;5;25;2400;280;200;80;34.45357670283693;972;35.80434110826411;1416;29.078379901915472;1050;35.706639612363546;1614;29.805638394587312;1098;34.95820542468163;1710;29.95390637716509;1098;34.407870758795866;1794;8.552033711562897;270;8.061701283050972;204;11.524542953511075;84;,,
60;5;25;45;5;10;45;5;10;2400;280;200;80;33.92667354479865;1026;35.3250793716433;1362;28.88136038281605;1080;34.94841515457782;1590;28.592896912072558;1146;33.49195012849367;1764;29.918520321071295;1134;34.192783887440676;1824;9.461116324984038;276;9.423023735775487;204;9.377122999917637;78;,,
45;5;40;45;5;40;45;5;10;2400;280;200;80;33.99324721479063;1020;35.90367373930126;1368;28.647805285012883;1038;35.431909725574485;1626;28.1702213608945;1122;34.15230714801234;1758;29.225416258567062;1188;34.53101111725176;1776;9.853949229140602;276;11.87591697052811;198;11.552674176653332;78;,,
30;5;25;45;5;40;45;5;10;2800;240;320;160;32.74559363601446;1038;35.127138965550415;1740;27.566956970136427;1266;35.450697354262196;1758;26.40892815138947;1350;33.70612396244324;1950;27.29808976372312;1332;33.910145942730956;2088;8.660231531720953;252;8.75668007312087;324;11.413922013646786;162;,,
60;5;25;45;5;10;45;5;10;2800;240;320;160;32.81025614674404;1098;35.06803597916504;1704;28.199198597213343;1218;34.8733459589752;1824;25.95078476702356;1356;34.26938619811839;1980;27.602132685443653;1398;34.108886376790494;2106;9.816306964316293;240;8.500856388322699;330;11.610636347253127;162;,,
45;5;40;45;5;10;30;5;25;2800;240;320;160;32.75256948202902;1068;34.69174334582183;1722;29.18826370824055;1200;34.7832034169158;1836;25.22927876961594;1362;33.80829462580335;2016;27.62059553314172;1368;33.19992861547711;2178;10.077521999840117;240;11.238279858321683;324;11.347939817299853;162;,,
45;5;10;45;5;40;30;5;25;2800;400;240;120;32.447215504185145;1050;34.41381082463415;1752;25.358359912900482;1338;34.61454800836566;1854;27.074771498821015;1338;33.65712409441753;2088;26.951940951784685;1410;33.13024131004322;2142;9.132912534498058;402;11.363857699858926;246;10.35473634194648;126;,,
45;5;10;45;5;10;60;5;25;2800;400;240;120;32.96040077849704;1062;34.68090319835953;1734;25.455948037565754;1236;34.39835527863628;1962;27.349624667041134;1380;33.577341847488555;2040;29.354316021485527;1404;33.59920229860951;2082;10.524413952173012;402;8.422275065384003;240;10.47096653972336;120;,,
30;5;25;30;5;25;60;5;25;2800;400;240;120;33.5891220486587;1062;34.96319742450408;1740;26.027293227080268;1248;34.85011659046168;1938;25.253022746326828;1422;33.53177274420964;2052;27.33467517859044;1488;33.08979995015115;2154;10.329846954339635;402;11.223352290351283;240;11.200674931729685;120;,,
45;5;40;45;5;10;30;5;25;2800;80;280;160;33.283500493914765;1044;34.63883539120561;1752;31.790480738275956;1164;35.38441983020294;1722;27.71228162546201;1308;34.218702795638315;1848;28.464570154840413;1356;34.27407170871689;1974;12.04112581589369;90;7.991318915979357;270;9.927189348384811;156;,,
45;5;40;30;5;25;45;5;40;2800;80;280;160;32.42069582585027;1104;34.370028700100946;1686;30.89313670788747;1158;34.760648132803816;1722;26.916651411715478;1236;33.89218702139008;1902;27.901455860592232;1302;33.27081533646315;2028;10.419436395252621;78;10.818791662639477;288;8.783544647202438;168;,,
30;5;25;60;5;25;30;5;25;2800;80;280;160;32.97696612118323;1050;34.873105444031616;1746;30.961788581903573;1104;35.03305602316175;1764;26.754666990219416;1296;33.81271096946486;1872;27.89787931455809;1356;33.8962597321401;1944;9.47394317279738;78;7.905386224143469;276;7.522892529639362;168;,,
30;5;25;45;5;10;30;5;25;2800;120;320;240;33.16809924518824;1050;34.6729800572415;1752;30.37396094536523;1134;34.97574468239848;1794;27.054678114479977;1338;34.43828743357942;1920;27.80225329161317;1392;33.938494158395464;2064;11.32205478763595;120;9.978815068327082;336;8.27546577563013;246;,,
30;5;25;45;5;10;30;5;25;2800;120;320;240;32.628163946044424;1038;34.56446582027445;1752;30.16868484307739;1188;34.668844067659926;1716;26.501650602110608;1326;33.598884887313694;1890;26.598672673436223;1398;33.28673634585514;2088;11.117354704647875;120;10.974821618156147;324;8.560747843527164;246;,,
45;5;40;45;5;40;45;5;40;2800;120;320;240;32.927426331373;1116;35.1447514746179;1680;30.979725281340805;1152;35.34169951023116;1758;26.313433382512997;1290;34.022935702823126;1980;26.47885747222801;1422;33.476973675757904;2064;10.94125466012771;120;10.550884899301218;330;8.163362859991231;246;,,
60;5;25;30;5;25;45;5;40;800;40;280;320;34.31386075681837;468;36.94022712384632;402;33.62967712016032;570;37.595478664981115;378;30.00134038704318;720;35.34006421750907;612;28.07691937529483;810;32.9308356355313;972;12.616232604626346;42;8.814890084842844;276;8.840044363655924;330;,,
45;5;10;45;5;40;45;5;40;800;40;280;320;33.04889593548603;438;37.738166697401496;360;32.62058459830672;474;38.17917919325659;366;29.683442420839285;576;35.90362226727859;534;29.054538113316013;780;35.62278932521333;672;13.463405328515469;42;7.910973676294815;276;8.534037008236124;330;,,
45;5;40;45;5;40;60;5;25;800;40;280;320;34.489318591252406;414;37.60145374311581;384;33.62340795532048;516;38.77340000838906;318;30.290989346026667;600;36.24470070559504;504;29.76619433160917;726;36.31444423711119;696;13.784364988741757;36;8.21581863193522;276;8.532820162171536;318;,,
45;5;10;45;5;40;45;5;10;800;240;360;240;34.06596463124079;420;37.108365095020964;378;30.608368754945257;558;36.035677866499405;468;28.20279107920101;738;35.89714314321158;654;29.674235970960776;732;35.61367996904511;876;8.789589747952508;240;8.73096913907978;372;9.871003950046402;264;,,
45;5;10;45;5;10;30;5;25;800;240;360;240;34.54434658924728;450;37.493633017583676;348;30.459825365760462;570;37.30869652793958;468;28.01956190905636;762;35.27537885335385;642;29.16817265550953;702;35.07320739744568;936;11.169632259800519;240;8.673127905116557;366;11.818311720039697;240;,,
60;5;25;45;5;10;30;5;25;800;240;360;240;33.84108833443582;396;37.559086687324466;402;30.14993916562617;552;36.76430992043299;486;28.867123741615863;684;35.497086040824996;708;29.538217555518056;762;35.19997657724945;900;11.507173141818068;240;10.189851896288763;354;8.65420456095556;240;,,
45;5;10;45;5;40;45;5;10;2800;360;360;360;32.94423236480407;1104;34.925034297696946;1614;26.842573504812886;1284;34.96698447264359;1758;26.306730861897012;1386;34.14279637919175;1896;25.30920902799478;1434;33.69494117938852;2046;10.187335620184903;360;10.121823000809707;366;8.53575186094029;360;,,
30;5;25;30;5;25;60;5;25;2800;360;360;360;32.7145448510341;984;34.86416146122952;1806;27.697270276196594;1260;34.76030259375883;1896;26.113704744139437;1494;33.58239477479981;2028;24.27670261440258;1626;33.504078495122855;2268;10.223332215694258;360;8.809256709909539;366;10.12160003257932;372;,,
60;5;25;45;5;40;45;5;10;2800;360;360;360;33.02628793903886;1038;34.59181140018007;1758;27.20268890251905;1326;34.613556021275386;1830;25.341938098273225;1434;32.811776310352734;2106;24.95780050993967;1626;32.46909859424539;2238;9.903180038908232;360;8.673355442002975;354;9.700342726218157;360;,,
60;5;25;45;5;40;60;5;25;2800;320;160;80;33.20152539930654;1122;35.09969400757747;1674;27.049423647540017;1266;34.95541849020912;1860;28.17174184596432;1290;33.82087790574816;1968;28.48792424135885;1344;33.59034777928396;2076;9.538484461190938;330;8.008564316221506;168;10.109032114101906;96;,,
45;5;10;45;5;10;45;5;10;2800;320;160;80;32.75736618905415;1122;34.996845658821506;1680;25.99838205201399;1290;34.930465408218815;1830;27.98291187541491;1326;33.61216225111683;1974;29.35478187606441;1356;33.331698331588726;2004;9.34772244514734;324;7.719894687723193;162;13.067290888664926;78;,,
30;5;25;45;5;40;45;5;10;2800;320;160;80;33.44604674061218;1038;35.29547888862519;1758;28.379835128161876;1230;35.0985604194805;1890;28.25256596836493;1272;34.625894761300955;2022;30.0064534890579;1302;34.19994951224764;2076;10.905717536526291;330;11.673308176162756;162;11.44251691433755;78;,,
45;5;40;30;5;25;60;5;25;3600;200;280;200;30.102307400411124;1362;32.65381948586908;2178;25.57391107064417;1500;32.82668601723404;2238;25.23794531104744;1638;31.976044278461636;2292;24.837973486616274;1638;32.84941708956695;2388;9.089907245040047;204;8.325738081724346;270;12.263925226485979;198;,,
45;5;10;60;5;25;60;5;25;3600;200;280;200;31.390271348256068;1422;33.66006678161092;2184;27.69637577848326;1524;33.325885335210366;2268;23.374170294463855;1680;32.43054259316458;2406;25.558392372064255;1806;32.903778158758804;2502;8.94369543076973;204;7.875953464681298;276;9.433307949739001;204;,,
45;5;10;60;5;25;30;5;25;3600;200;280;200;30.542085062387436;1386;32.71858148591216;2214;28.011077138145858;1560;32.85853923224588;2238;24.99003024434985;1734;32.626797900090516;2316;25.256969278073836;1854;31.797891109204123;2424;11.343792495424426;198;9.563950120799012;282;8.949857155608933;198;,,
45;5;40;60;5;25;30;5;25;3600;120;80;280;30.9218072205805;1356;33.41087392760952;2232;28.630961721980775;1422;33.68769685409854;2310;28.98183098470822;1572;33.434993676278545;2262;24.481160695689976;1764;33.17843028883832;2394;13.183200719824768;120;12.105221334305307;96;7.599849074653924;282;,,
45;5;10;30;5;25;45;5;40;3600;120;80;280;31.022784153036422;1380;33.24430340665357;2202;28.87701980594302;1476;33.33342031569518;2244;28.776499047098856;1554;32.71980885944158;2238;25.87456055378602;1704;32.25869431919901;2310;10.898590069095988;120;13.093688063410054;78;7.645186852089463;282;,,
60;5;25;60;5;25;60;5;25;3600;120;80;280;29.373449749194723;1386;32.34086535937322;2208;29.279031971066484;1494;33.35381783155589;2220;27.49583337547344;1560;33.001056963275765;2232;23.1827506615029;1680;32.26725806870848;2352;13.07189580489445;120;10.311106083043997;78;8.284011796431162;276;,,
45;5;10;45;5;40;60;5;25;1600;360;400;80;33.09065265697287;726;36.039461682517114;960;29.35926483400681;942;36.19738872060388;1116;26.644920935518616;1128;34.05474353495223;1446;28.486143074547822;1080;33.60636106954176;1728;10.213930595939765;360;9.881847413113267;396;11.547871114147739;102;,,
45;5;40;45;5;10;60;5;25;1600;360;400;80;33.556256231807936;630;36.482144749493614;966;28.981106702319885;810;36.44625163133551;1128;27.01449476336463;1014;34.35751284715585;1344;30.39608341049314;954;34.645893614489616;1458;10.207379197757922;354;9.202764608536874;402;13.025331387940291;78;,,
60;5;25;60;5;25;30;5;25;1600;360;400;80;33.7315198722296;642;36.23094607602546;960;30.228032590720858;972;36.44012804129434;972;27.545188870821274;1020;34.35811152842744;1338;30.88748339954508;1014;34.54356600153082;1416;8.354787653146452;348;10.763973990179652;396;13.009878452949161;78;,,
45;5;40;30;5;25;60;5;25;1600;280;400;280;33.47671474267876;672;36.335529338144326;924;29.064613512838456;858;36.476185363009094;1038;26.934252646208005;972;34.085558876617;1314;28.30159588250171;1062;33.634848213381964;1470;9.19178847911088;300;9.839607323208135;402;8.017459167246116;276;,,
60;5;25;60;5;25;45;5;10;1600;280;400;280;33.881816143212376;684;36.53998217871592;912;30.295068356777175;876;36.625787644108044;1002;27.602534265615986;1008;34.83847558770899;1242;28.255314770046688;1086;34.56147428750358;1494;8.332918456864606;276;8.201026867555749;396;9.67587727600443;282;,,
45;5;40;30;5;25;45;5;40;1600;280;400;280;33.665448521145734;648;36.10532891396127;954;29.766747124878346;792;35.95880781248123;1074;27.95274264410257;1014;34.235025858372005;1266;28.372682871831;1098;34.07239676155753;1470;9.092870585282764;276;9.115762473632632;402;10.81070354224105;276;,,
45;5;40;45;5;10;60;5;25;2800;320;40;320;33.01907316597561;978;34.49411510061256;1770;28.406038066829147;1254;34.56271906097938;1806;30.357580445311342;1272;34.10486492489684;1776;25.41830484193669;1320;32.44558438026239;1974;8.503780604112912;336;8.153266488329837;60;8.965258456391414;330;,,
